0,1,2,0,1,3,7,c,655.531
0,1,2,0,1,3,7,t,622.922
0,1,2,0,2,0,7,c,1987.538
0,1,2,0,2,0,7,t,2000.506
0,1,2,0,2,0,7,ct,2019.062
0,1,2,0,1,3,7,ct,812.356
0,1,2,0,2,2,7,n,922.102
0,1,0,7,2,2,7,ct,30392809.101
0,1,2,0,2,2,7,t,901.303
0,1,2,0,2,2,7,c,778.380
0,1,2,0,2,2,7,ct,959.859
0,1,2,1,1,0,7,n,987.556
0,1,2,0,2,3,7,n,729.457
0,1,2,1,1,0,7,c,1013.273
0,1,2,1,1,0,7,t,1014.237
0,1,2,1,1,0,7,ct,997.847
0,1,2,1,1,2,7,n,636.535
0,1,2,1,1,2,7,c,696.581
0,1,2,1,1,2,7,t,806.179
0,1,0,7,2,3,7,c,6506732609394945.000
0,1,2,1,1,2,7,ct,946.246
0,1,2,0,2,3,7,c,741.246
0,1,2,0,2,3,7,t,704.161
0,1,2,0,2,3,7,ct,989.746
0,1,2,1,2,0,7,n,1356.946
0,1,2,1,2,0,7,t,1373.569
0,1,2,1,2,0,7,c,1322.920
0,1,2,1,2,0,7,ct,1468.168
0,1,2,1,1,3,7,c,750.602
0,1,2,1,1,3,7,n,670.952
0,1,2,1,1,3,7,t,729.481
0,1,2,1,2,2,7,n,908.170
0,1,2,1,1,3,7,ct,806.667
0,1,2,2,1,0,7,n,948.427
0,1,2,1,2,2,7,t,865.015
0,1,2,1,2,2,7,c,919.930
0,1,2,1,2,2,7,ct,1204.000
0,1,2,2,1,0,7,t,979.211
0,1,2,2,1,0,7,c,955.020
0,1,2,2,1,0,7,ct,945.843
0,1,2,1,2,3,7,n,813.877
0,1,2,1,2,3,7,c,1018.122
0,1,2,1,2,3,7,t,935.535
0,1,2,2,1,2,7,n,683.744
0,1,2,2,1,2,7,t,690.700
0,1,2,1,2,3,7,ct,1167.370
0,1,2,2,2,0,7,n,1274.751
0,1,2,2,1,2,7,ct,901.671
0,1,2,2,2,0,7,t,1262.374
0,1,2,2,1,3,7,n,637.819
0,1,2,2,2,0,7,c,1209.093
0,1,2,2,2,0,7,ct,1287.354
0,1,2,2,1,3,7,ct,891.075
0,1,2,2,2,2,7,c,1108.157
0,1,2,2,2,2,7,n,963.032
0,1,2,2,2,2,7,t,1098.629
0,1,2,2,2,2,7,ct,1054.939
0,1,2,4,1,0,7,n,780.053
0,1,2,2,2,3,7,n,11907190.723
0,1,2,4,1,0,7,t,813.894
0,1,2,4,1,0,7,c,826.385
0,1,2,2,2,3,7,c,940.628
0,1,2,2,2,3,7,t,801.333
0,1,2,2,2,3,7,ct,2620902.894
0,1,2,4,1,0,7,ct,812.707
0,1,2,4,1,2,7,c,669.358
0,1,2,4,1,2,7,t,710.457
0,1,2,4,1,2,7,n,170104.735
0,1,2,4,1,3,7,n,1941.937
0,1,2,4,1,3,7,t,761.258
0,1,2,4,1,3,7,ct,794.625
0,1,2,4,2,0,7,t,1035.371
0,1,2,4,2,0,7,c,923.537
0,1,2,4,2,2,7,c,940.162
0,1,2,4,2,2,7,t,1065.055
0,1,2,4,2,3,7,c,427130.613
0,1,2,4,2,3,7,t,45017855144603.023
0,1,2,7,1,0,7,n,712.291
0,1,2,7,1,0,7,c,744.601
0,1,2,7,1,0,7,t,723.710
0,1,2,7,1,0,7,ct,745.294
0,1,3,0,1,0,7,n,1210.550
0,1,3,0,1,0,7,t,1242.662
0,1,3,0,1,0,7,c,1236.899
0,1,3,0,1,0,7,ct,1237.711
0,1,2,7,1,3,7,t,790.444
0,1,3,0,1,2,7,n,622.738
0,1,3,0,1,2,7,c,625.057
0,1,3,0,1,2,7,t,643.757
0,1,2,7,2,0,7,c,59862160440.295
0,1,3,0,1,2,7,ct,765.111
0,1,3,0,2,0,7,n,1972.262
0,1,3,0,2,0,7,c,1994.059
0,1,3,0,1,3,7,n,636.243
0,1,3,0,2,0,7,t,2007.334
0,1,3,0,1,3,7,c,764.884
0,1,3,0,1,3,7,t,628.653
0,1,3,0,2,0,7,ct,2002.685
0,1,3,0,1,3,7,ct,722.802
0,1,3,0,2,2,7,n,870.022
0,1,3,0,2,2,7,c,972.435
0,1,3,0,2,2,7,t,1006.176
0,1,3,0,2,2,7,ct,1016.521
0,1,3,1,1,0,7,n,951.200
0,1,3,0,2,3,7,n,732.272
0,1,3,1,1,0,7,c,990.847
0,1,3,1,1,0,7,t,980.136
0,1,3,1,1,0,7,ct,954.485
0,1,2,7,2,2,7,ct,897.804
0,1,3,0,2,3,7,c,764.327
0,1,3,1,1,2,7,n,687.912
0,1,3,0,2,3,7,t,660.092
0,1,3,0,2,3,7,ct,1102.415
0,1,3,1,1,2,7,c,891.683
0,1,3,1,1,2,7,t,899.205
0,1,3,1,1,2,7,ct,670.773
0,1,3,1,2,0,7,n,1296.376
0,1,3,1,2,0,7,t,1315.783
0,1,3,1,2,0,7,c,1068.071
0,1,3,1,1,3,7,c,943.401
0,1,3,1,1,3,7,t,826.762
0,1,3,1,1,3,7,n,733.549
0,1,3,1,2,0,7,ct,1304.015
0,1,3,1,1,3,7,ct,725.437
0,1,3,1,2,2,7,n,829.515
0,1,3,1,2,2,7,c,1007.861
0,1,3,1,2,2,7,t,830.564
0,1,3,1,2,2,7,ct,1133.194
0,1,3,2,1,0,7,n,934.092
0,1,3,1,2,3,7,n,715.323
0,1,3,2,1,0,7,c,921.350
0,1,3,1,2,3,7,c,1048.012
0,1,3,2,1,0,7,ct,934.303
0,1,3,1,2,3,7,t,1230.349
0,1,3,2,1,2,7,c,929.398
0,1,3,2,1,2,7,t,743.552
0,1,3,2,1,2,7,ct,759.491
0,1,3,2,2,0,7,n,1286.051
0,1,3,1,2,3,7,ct,1013.680
0,1,3,2,1,3,7,c,943.718
0,1,3,2,2,0,7,c,1058.122
0,1,3,2,2,0,7,t,1278.855
0,1,3,2,1,3,7,ct,11173408.384
0,1,3,2,2,0,7,ct,1338.863
0,1,3,2,2,2,7,c,1062.941
0,1,3,2,2,2,7,t,872.272
0,1,3,2,2,2,7,ct,1114.508
0,1,3,4,1,0,7,n,765.756
0,1,3,2,2,3,7,c,966.203
0,1,3,2,2,3,7,n,870.968
0,1,3,4,1,0,7,c,792.367
0,1,3,4,1,0,7,t,800.215
0,1,3,2,2,3,7,t,32343380.497
0,1,3,2,2,3,7,ct,381918763693.510
0,1,3,4,1,0,7,ct,776.545
0,1,3,4,1,2,7,c,1033262.231
0,1,3,4,1,2,7,ct,76747080958.017
0,1,3,4,1,3,7,t,34850234642.189
0,1,3,4,1,3,7,ct,357125.070
0,1,3,4,2,0,7,c,829.185
0,1,3,4,2,0,7,t,933.159
0,1,3,4,2,0,7,ct,863.852
0,1,3,4,2,2,7,t,1140.365
0,1,3,4,2,3,7,n,372905994.715
0,1,3,4,2,3,7,t,39194309519.259
0,1,3,4,2,3,7,c,884368.226
0,1,3,7,1,0,7,n,716.633
0,1,3,7,1,0,7,c,745.656
0,1,3,7,1,0,7,t,535483.196
0,1,3,7,1,0,7,ct,656.551
0,1,3,7,1,2,7,c,826034.671
0,1,3,7,1,2,7,t,845.665
0,1,3,7,2,0,7,c,32617368732.785
0,1,3,7,1,3,7,ct,841.980
0,1,3,7,2,0,7,t,975.579
0,1,3,7,2,0,7,ct,756.718
0,1,3,7,2,2,7,t,1122.203
0,1,3,7,2,2,7,ct,861.527
0,1,3,7,2,3,7,c,403962.561
1,1,0,1,1,0,7,n,496.479
1,1,0,1,1,0,7,c,499.886
1,1,0,1,1,0,7,t,498.768
1,1,0,2,1,0,7,n,650.370
1,1,0,2,1,0,7,c,652.652
1,1,0,2,1,0,7,t,643.694
1,1,0,1,1,3,7,n,753.162
1,1,0,1,1,3,7,t,726.291
1,1,0,1,1,3,7,c,706.656
1,1,0,2,1,3,7,n,824.607
1,1,0,2,1,3,7,c,696.203
1,1,0,4,1,0,7,n,754.360
1,1,0,4,1,0,7,c,756.231
1,1,0,4,1,0,7,t,743.836
1,1,0,4,1,3,7,n,730.638
1,1,0,4,1,3,7,c,778.915
1,1,0,1,1,7,7,n,675.423
1,1,0,1,1,7,7,c,853.533
1,1,0,7,1,0,7,n,1062.776
1,1,0,4,1,3,7,t,697.138
1,1,0,4,1,7,7,n,829.217
1,1,0,4,1,7,7,c,841.096
1,1,0,2,1,7,7,c,1657744.605
1,1,0,7,1,0,7,c,1065.353
1,1,0,7,1,3,7,n,824.438
1,1,0,1,1,7,7,t,609.910
1,1,2,1,1,0,7,n,207.995
1,1,0,2,1,7,7,n,646.921
1,1,2,1,1,0,7,c,166.079
1,1,2,1,1,0,7,t,119.583
1,1,2,1,1,3,7,n,849.305
1,1,0,7,1,3,7,c,878.295
1,1,2,1,1,3,7,c,396380.660
1,1,2,2,1,0,7,n,636.418
1,1,2,2,1,0,7,c,657.322
1,1,2,2,1,0,7,t,553.952
1,1,0,4,1,7,7,t,800.422
1,1,2,1,1,3,7,t,438.512
1,1,0,7,1,0,7,t,1056.674
1,1,2,2,1,3,7,n,185502789.191
1,1,2,2,1,3,7,c,470.151
1,1,2,4,1,0,7,c,236.740
1,1,0,7,1,7,7,n,803.068
1,1,2,2,1,3,7,t,216.490
1,1,2,1,1,7,7,c,450.788
1,1,2,1,1,7,7,n,546.399
1,1,2,4,1,0,7,t,857.556
1,1,0,7,1,3,7,t,767.708
1,1,2,4,1,3,7,t,960.904
1,1,2,4,1,3,7,c,487.651
1,1,0,7,1,7,7,c,845.964
1,1,2,1,1,7,7,t,710.755
1,1,2,4,1,7,7,t,382.615
1,1,2,4,1,7,7,c,504.638
1,1,2,7,1,0,7,n,854.853
1,1,2,4,1,7,7,n,560.654
1,1,2,7,1,0,7,c,494.506
1,1,2,2,1,7,7,n,501.254
1,1,0,7,1,7,7,t,802.795
1,1,2,7,1,0,7,t,16988732329.190
1,1,3,1,1,0,7,n,454.496
1,1,3,1,1,0,7,c,255.738
1,1,3,1,1,0,7,t,379.118
1,1,2,7,1,7,7,n,504.558
1,1,2,7,1,3,7,c,1800450.794
1,1,2,7,1,3,7,t,577.795
1,1,2,7,1,7,7,c,520.248
1,1,3,1,1,3,7,n,748.220
1,1,2,7,1,3,7,n,197.910
1,1,3,1,1,3,7,c,638.343
1,1,3,2,1,0,7,n,752.692
1,1,3,1,1,3,7,t,245.045
1,1,3,2,1,0,7,t,432.109
1,1,3,2,1,0,7,c,521.788
1,1,3,2,1,3,7,n,197.910
1,1,3,2,1,3,7,c,647.683
1,1,3,2,1,3,7,t,280.272
1,1,2,2,1,7,7,c,535.831
1,1,2,7,1,7,7,t,413.354
1,1,3,1,1,7,7,t,584.854
1,1,3,1,1,7,7,c,199489631308.937
1,1,3,4,1,0,7,c,575.278
1,1,3,4,1,0,7,t,331.349
1,1,3,1,1,7,7,n,761.336
1,1,3,2,1,7,7,c,499.835
1,1,2,2,1,7,7,t,471.195
1,1,3,4,1,3,7,c,252.524
1,1,3,4,1,3,7,t,551.085
1,1,3,4,1,3,7,n,197.910
1,1,3,2,1,7,7,t,370.429
1,1,3,2,1,7,7,n,111466.199
1,1,3,4,1,7,7,n,602.565
1,1,3,4,1,7,7,c,573.367
1,1,3,7,1,0,7,n,803.594
1,1,3,7,1,0,7,c,652.792
1,1,3,4,1,7,7,t,412.878
1,1,3,7,1,0,7,t,242.814
2,1,0,1,1,0,7,n,136.368
2,1,0,1,1,0,7,c,140.990
2,1,0,1,1,0,7,t,134.809
2,1,0,1,1,3,7,c,263.160
2,1,0,1,1,3,7,n,399.669
1,1,0,1,1,0,7,n,496.479
1,1,0,1,1,0,7,c,499.886
1,1,0,1,1,0,7,t,498.768
1,1,0,2,1,0,7,n,650.370
1,1,0,2,1,0,7,c,652.652
1,1,0,2,1,0,7,t,643.694
1,1,0,1,1,3,7,t,726.291
1,1,0,1,1,3,7,n,753.162
1,1,0,1,1,3,7,c,706.656
1,1,0,2,1,3,7,n,824.607
1,1,0,2,1,3,7,c,696.203
1,1,0,4,1,0,7,n,754.360
1,1,0,4,1,0,7,c,756.231
1,1,0,4,1,0,7,t,743.836
1,1,0,1,1,7,7,n,675.423
1,1,0,4,1,3,7,n,730.638
1,1,0,1,1,7,7,t,609.910
1,1,0,1,1,7,7,c,853.533
1,1,0,4,1,3,7,c,778.915
1,1,0,4,1,3,7,t,697.138
1,1,0,7,1,0,7,n,1062.776
1,1,0,7,1,0,7,c,1065.353
1,1,0,2,1,7,7,c,1657744.605
1,1,0,2,1,7,7,n,646.921
1,1,0,4,1,7,7,c,841.096
1,1,0,4,1,7,7,t,800.422
1,1,0,4,1,7,7,n,829.217
1,1,0,7,1,0,7,t,1056.674
1,1,2,1,1,0,7,n,207.995
1,1,2,1,1,0,7,t,119.583
1,1,2,1,1,0,7,c,166.079
1,1,2,1,1,3,7,n,849.305
1,1,2,1,1,3,7,c,396380.660
1,1,0,7,1,3,7,c,878.295
1,1,0,7,1,3,7,n,824.438
1,1,0,1,1,0,7,n,849.996
1,1,0,1,1,0,7,c,855.543
1,1,0,1,1,0,7,t,846.067
1,1,0,2,1,0,7,n,881.759
1,1,0,2,1,0,7,c,887.465
1,1,0,2,1,0,7,t,880.338
1,1,0,1,1,3,7,t,1035.499
1,1,0,1,1,3,7,n,992.164
1,1,0,1,1,3,7,c,1035.932
1,1,0,2,1,3,7,n,1256225.046
1,1,0,2,1,3,7,c,882.349
1,1,0,4,1,0,7,n,811.785
1,1,0,2,1,3,7,t,898.892
1,1,0,4,1,0,7,c,819.629
1,1,0,4,1,0,7,t,818.624
1,1,0,1,1,7,7,n,771.880
1,1,0,1,1,7,7,t,788.110
1,1,0,4,1,3,7,n,754.574
1,1,0,4,1,3,7,c,1109.087
1,1,0,1,1,7,7,c,804.085
1,1,0,4,1,3,7,t,824.653
1,1,0,7,1,0,7,n,983.960
1,1,0,2,1,7,7,n,921.590
1,1,0,2,1,7,7,c,1001.660
1,1,0,7,1,0,7,c,995.420
1,1,0,7,1,0,7,t,1008.361
1,1,0,4,1,7,7,n,866.672
1,1,0,4,1,7,7,c,868.050
1,1,0,4,1,7,7,t,903.283
1,1,2,1,1,0,7,n,751.697
1,1,2,1,1,0,7,t,817.589
1,1,2,1,1,0,7,c,941.124
1,1,0,7,1,3,7,c,1122.368
1,1,2,1,1,3,7,n,892.990
1,1,2,1,1,3,7,c,41373.423
1,1,0,7,1,3,7,n,1040.167
1,1,2,1,1,3,7,t,1088.673
1,1,0,7,1,7,7,n,864.364
1,1,2,2,1,0,7,n,917.679
1,1,2,2,1,0,7,c,952.804
1,1,2,2,1,0,7,t,782.638
1,1,0,7,1,3,7,t,67622472141991672.000
1,1,2,2,1,3,7,n,105670.328
1,1,0,7,1,7,7,c,852.014
1,1,2,2,1,3,7,c,715.812
1,1,2,1,1,7,7,n,898.459
1,1,2,2,1,3,7,t,853.828
1,1,0,7,1,7,7,t,888.618
1,1,2,1,1,7,7,t,769.525
1,1,2,4,1,0,7,n,802.756
1,1,2,1,1,7,7,c,641.579
1,1,2,4,1,0,7,c,831.733
1,1,2,4,1,0,7,t,768.258
1,1,2,4,1,3,7,t,717.507
1,1,2,4,1,3,7,n,735.112
1,1,2,2,1,7,7,t,759.481
1,1,2,2,1,7,7,n,663.856
1,1,2,4,1,3,7,c,684.246
1,1,2,2,1,7,7,c,587.138
1,1,0,1,1,0,7,n,855.489
1,1,0,1,1,0,7,c,857.510
1,1,0,1,1,0,7,t,851.676
1,1,0,2,1,0,7,n,910.902
1,1,0,2,1,0,7,c,909.367
1,1,0,1,1,3,7,n,857.409
1,1,0,2,1,0,7,t,906.158
1,1,0,1,1,3,7,t,875.896
1,1,0,1,1,3,7,c,865.221
1,1,0,2,1,3,7,n,837.537
1,1,0,2,1,3,7,c,952.408
1,1,0,4,1,0,7,n,911.404
1,1,0,2,1,3,7,t,955.104
1,1,0,4,1,0,7,c,917.740
1,1,0,4,1,0,7,t,918.145
1,1,0,2,1,7,7,n,17346062972.563
1,1,0,4,1,3,7,n,938.292
1,1,0,4,1,3,7,c,1021.174
1,1,0,1,1,7,7,n,17749264558.130
1,1,0,1,1,7,7,c,18199966263.263
1,1,0,4,1,3,7,t,1005.103
1,1,0,2,1,7,7,c,17257792818.100
1,1,0,2,1,7,7,t,17374742024.338
1,1,0,1,1,7,7,t,864542517431594.500
1,1,0,7,1,0,7,n,1029.511
1,1,0,7,1,0,7,c,1038.305
1,1,0,7,1,0,7,t,1047.098
1,1,0,4,1,7,7,c,604.536
1,1,0,7,1,3,7,n,1051.166
1,1,0,4,1,7,7,n,606.426
1,1,2,1,1,0,7,n,663.395
1,1,2,1,1,0,7,c,812.768
1,1,2,1,1,0,7,t,548.259
1,1,0,7,1,3,7,c,996.495
1,1,2,1,1,3,7,n,583.334
1,1,0,4,1,7,7,t,600.438
1,1,2,1,1,3,7,c,755.838
1,1,0,7,1,3,7,t,1077.099
1,1,2,1,1,3,7,t,673.916
1,1,2,2,1,0,7,n,767.079
1,1,2,2,1,0,7,c,1140.496
1,1,0,7,1,7,7,n,1027.284
